Matrix-K,Diamond-lambda,ITC,V,D_eq,Matrix-E,Matrix-JC-A,Matrix-JC-B,Matrix-JC-m,Interface-E,Interface-eta,Interface-t,effective-K,effective-a,CTE_list
155.806488,318.7187051,620.8739562,0.176129267,0.25370259,70169.49929,57.91333508,117.5271421,0.602771387,382971.0094,1.890178203,0.000583634,145.933537,1.87E-05,"[3.86524928500993e-10, 1.82392188475048e-05, 1.82532727495476e-05, 1.83018978671454e-05, 1.83898161246974e-05, 1.86027810284032e-05, 1.88472981496908e-05, 1.89761203710551e-05, 1.90514409406046e-05, 1.91076523468136e-05, 1.9152063080772e-05]"
182.0417416,393.1426069,205.0440997,0.036063971,0.996455765,69812.26894,60.66720632,126.7244773,0.373455261,204350.8786,1.819522051,0.000413114,179.7902272,2.23E-05,"[6.32530852226471e-09, 2.21954903081281e-05, 2.21979626712508e-05, 2.22022709825497e-05, 2.22097157588333e-05, 2.22415024787354e-05, 2.22978870560612e-05, 2.23373506569636e-05, 2.2361001708483e-05, 2.2377541087374e-05, 2.23902679704157e-05]"
157.917,247.3448612,4196.774061,0.229582693,0.054486541,70925.2937,44.71871776,103.4706911,0.707509595,351231.4769,2.459356516,0.000803632,146.4158612,1.73E-05,"[-4.51572707374782e-09, 1.6607447758878e-05, 1.66539515371528e-05, 1.67798964002078e-05, 1.70785855559246e-05, 1.74410907898036e-05, 1.76067987061316e-05, 1.77013770033722e-05, 1.77672628506781e-05, 1.78143917796214e-05, 1.78499045730576e-05]"
172.7154879,280.7754288,891.0545768,0.303787362,0.497645812,70079.82505,62.4500319,105.9986845,0.480692503,408998.8352,2.219524788,0.000722619,188.2557685,1.54E-05,"[3.04172527682126e-09, 1.47318805313293e-05, 1.47622989730119e-05, 1.48581285439574e-05, 1.49995071890295e-05, 1.52051053732695e-05, 1.55167240991127e-05, 1.57839414998476e-05, 1.59398352415026e-05, 1.60359456932334e-05, 1.61062514553683e-05]"
134.1440598,257.3258126,2903.238037,0.108672614,0.784215782,69039.99914,51.69821591,106.2572348,0.239442769,258862.3763,2.267484828,0.000956967,161.777976,2.05E-05,"[3.64284616297057e-10, 2.02343014059985e-05, 2.02399958661465e-05, 2.02607548435012e-05, 2.03004465046033e-05, 2.03911124621646e-05, 2.05221172871569e-05, 2.06167296261775e-05, 2.06770436689401e-05, 2.07210606897086e-05, 2.07553315973607e-05]"
226.4141369,134.2886094,764.6092305,0.226462722,0.950000289,69487.90106,48.15153352,123.947708,0.43503159,482034.6033,1.640006576,0.00022654,249.2660656,1.75E-05,"[-6.60007250172528e-09, 1.68100882424324e-05, 1.68510510642337e-05, 1.69476649887413e-05, 1.71414285355276e-05, 1.74597790471157e-05, 1.76747432792705e-05, 1.77875894009615e-05, 1.78649415995639e-05, 1.7923510200752e-05, 1.79687076083949e-05]"
201.1312725,227.2698738,39265.87383,0.201179724,0.584938896,69794.81884,30.47294325,118.1828016,0.225798007,370233.4967,1.704948007,0.000316027,301.0634141,1.83E-05,"[-3.4947270157322e-09, 1.76937959363235e-05, 1.77392660732247e-05, 1.78571097953318e-05, 1.80709101816574e-05, 1.82826664034267e-05, 1.84191183783766e-05, 1.85097850963809e-05, 1.85751643760906e-05, 1.86250260862797e-05, 1.86645359483321e-05]"
225.4180891,439.5089653,172.3543537,0.008401694,0.141781852,69582.359,53.87424479,136.8205702,0.295694421,313381.9513,2.042826922,0.00041579,220.1540899,2.30E-05,"[5.00519579751418e-09, 2.29650152002977e-05, 2.29651497201709e-05, 2.29653213403633e-05, 2.29667970369835e-05, 2.29787272852745e-05, 2.29974478581219e-05, 2.30084739919339e-05, 2.3015973837745e-05, 2.30220552824006e-05, 2.30269119930415e-05]"
192.6927313,203.6751691,6870.547981,0.135421955,0.310577666,69537.39271,52.6577114,102.3611266,0.676624913,260736.0858,2.222712786,0.000903107,232.4208043,1.98E-05,"[7.4365987912534e-09, 1.93965350309911e-05, 1.9412130680629e-05, 1.94472533976661e-05, 1.95258056768561e-05, 1.97480802523071e-05, 1.99160368894446e-05, 1.99937053709259e-05, 2.00473644479671e-05, 2.00883379836811e-05, 2.01195583712306e-05]"
200.7000678,175.3467337,93716.72356,0.11050861,0.875416175,70249.96471,61.34941418,131.8704442,0.794345637,229747.7301,1.669413392,0.000265497,250.3765989,2.05E-05,"[7.96994934746262e-09, 2.02318456810113e-05, 2.02363436543164e-05, 2.02551191618068e-05, 2.02923657033282e-05, 2.04207683262204e-05, 2.05989983917206e-05, 2.0687455986625e-05, 2.07374422378907e-05, 2.07762869737758e-05, 2.08076393622435e-05]"
182.9615328,445.1773962,259.5289773,0.18835313,0.172828798,69803.22618,59.98491558,128.1414104,0.246326518,421201.1218,2.415679291,0.000190419,141.5469469,1.82E-05,"[4.30146324965383e-09, 1.78004481456373e-05, 1.78155823352481e-05, 1.7858426682233e-05, 1.79192958507983e-05, 1.80088919928822e-05, 1.81554721767844e-05, 1.83246745210995e-05, 1.84546681186154e-05, 1.85449344279836e-05, 1.86117105236274e-05]"
155.4528496,386.6510433,6772.536903,0.325546047,0.591362415,70036.30576,34.5000499,138.5774971,0.358263098,376169.0048,2.453723627,0.000109264,288.7838688,1.48E-05,"[2.08315943468237e-09, 1.38538981413316e-05, 1.39781760299535e-05, 1.42450064923696e-05, 1.46505016664683e-05, 1.49550650576965e-05, 1.5120886655329e-05, 1.52245264230745e-05, 1.52961349878779e-05, 1.53490201737162e-05, 1.53895179890331e-05]"
230.8415187,72.93388027,12156.48428,0.309885445,0.101851122,70590.88201,66.75292505,122.4083744,0.459930013,247400.5621,2.58417777,0.000849683,285.7405981,1.52E-05,"[2.5171048023943e-09, 1.46347661445211e-05, 1.46619436050587e-05, 1.47406170905203e-05, 1.4865903862626e-05, 1.50262929667047e-05, 1.52718311432246e-05, 1.55529299457842e-05, 1.57465664186897e-05, 1.58616520801177e-05, 1.59393485540915e-05]"
162.1538467,213.8270646,416.6302522,0.4015631,0.693928592,70614.18588,47.84651534,111.5825001,0.758305882,296710.3709,2.688050423,0.000932551,164.1493621,1.32E-05,"[3.62005287857016e-10, 1.21797905986194e-05, 1.22724880000621e-05, 1.2505258397196e-05, 1.28324683395898e-05, 1.32628798737059e-05, 1.35852542947936e-05, 1.37438320945586e-05, 1.38333769385602e-05, 1.38949378031112e-05, 1.39408681389317e-05]"
150.2374215,58.06953171,5226.109362,0.242864473,0.36649053,70924.54832,42.37589206,132.2398843,0.283235033,240402.1052,2.512585209,0.000493694,223.5833588,1.72E-05,"[4.40115908392949e-09, 1.66031594344226e-05, 1.66425747198406e-05, 1.67377062569588e-05, 1.69108859768956e-05, 1.71722555506349e-05, 1.73715828655409e-05, 1.74968568715454e-05, 1.75836999846886e-05, 1.76486924126021e-05, 1.76994974704552e-05]"
133.702344,468.6749116,6174.930571,0.0698871,0.239661872,70833.89739,36.99797746,118.3303127,0.569252303,275571.1536,2.159408839,0.000508263,147.543511,2.15E-05,"[8.0088381951193e-09, 2.12378877264778e-05, 2.12565269631386e-05, 2.13269412604965e-05, 2.14937266999872e-05, 2.15646997796091e-05, 2.16053522477273e-05, 2.16339383465978e-05, 2.16550409066663e-05, 2.16712880360153e-05, 2.16842850583307e-05]"
231.9335233,119.8497843,856.5336855,0.506712872,0.634685741,69111.42586,30.97634423,106.2052853,0.414252583,474601.2718,1.725526191,0.000608174,258.5012564,1.09E-05,"[1.91823466811029e-09, 9.63711183295707e-06, 9.87809065222801e-06, 1.03340307614997e-05, 1.08413766084203e-05, 1.11508043180325e-05, 1.12890043181343e-05, 1.13672105056807e-05, 1.14200275448144e-05, 1.14583070822727e-05, 1.14876665142951e-05]"
188.4433359,493.9225369,58588.35025,0.404619597,0.978963869,69921.67945,56.5568314,127.4938758,0.380249686,490448.065,1.976393653,0.000347759,413.2217651,1.27E-05,"[-3.55826218576113e-09, 1.18820446598922e-05, 1.19333444327167e-05, 1.20810431429734e-05, 1.22703257406132e-05, 1.25179437935077e-05, 1.28383953277903e-05, 1.31132868065261e-05, 1.32873008028736e-05, 1.33974620009471e-05, 1.34748249244878e-05]"
169.6397242,421.7036738,799.2329321,0.31118989,0.494063044,69687.49869,62.02821657,120.8184478,0.329444293,385746.8554,2.35854188,0.000183969,184.2096689,1.50E-05,"[2.96659276951482e-09, 1.4380111350531e-05, 1.44082722186913e-05, 1.44864172621803e-05, 1.4600258129221e-05, 1.47652171833376e-05, 1.50202400040322e-05, 1.5285217993002e-05, 1.54693173786799e-05, 1.55887420016262e-05, 1.56729721773983e-05]"
174.964801,301.8974698,152.8560655,0.052886021,0.072809561,69445.30854,38.61817648,113.3647283,0.648171839,469370.9966,1.821860369,0.000690739,162.895573,2.21E-05,"[4.26541885201704e-09, 2.19311301884704e-05, 2.19354821419595e-05, 2.19684141310066e-05, 2.2090384888932e-05, 2.21485312060648e-05, 2.21780016477586e-05, 2.21991263902839e-05, 2.22140838320272e-05, 2.22253061484577e-05, 2.22339588510772e-05]"
198.1356119,109.0995097,46497.73259,0.320229021,0.416832333,70708.98205,33.84928795,115.9222575,0.220880007,346526.5379,1.766851683,0.000569155,387.7491489,1.49E-05,"[2.166989155035e-09, 1.41330588556973e-05, 1.42056446847523e-05, 1.43628628542478e-05, 1.46181065558626e-05, 1.49367042162844e-05, 1.51706224399084e-05, 1.53212585481557e-05, 1.54252542140609e-05, 1.55021054586947e-05, 1.5561343202873e-05]"
159.9227857,152.8999314,9823.929243,0.44139484,0.714155616,69399.06589,64.65132841,135.3657475,0.501407464,426971.6235,1.642885868,0.000323759,386.1732996,1.18E-05,"[4.22188517833279e-09, 1.09994717005238e-05, 1.10440761168237e-05, 1.11753055857821e-05, 1.1371313857038e-05, 1.15840815823818e-05, 1.18605536865202e-05, 1.21686224219222e-05, 1.24076820423661e-05, 1.25560363347564e-05, 1.2647023567619e-05]"
140.8917025,353.9773819,73540.34063,0.401756025,0.284534069,69292.50042,40.25509358,117.6141106,0.494114889,450440.7332,2.132587031,0.000640288,330.7915145,1.34E-05,"[-3.38207317860107e-09, 1.22587864541255e-05, 1.23927459975749e-05, 1.26772479633387e-05, 1.31001707006261e-05, 1.35240231508137e-05, 1.37427843395198e-05, 1.38568410907266e-05, 1.39322968744232e-05, 1.39880124548459e-05, 1.40309771474605e-05]"
208.0155609,235.1524849,8898.93933,0.404460798,0.800122944,70388.10696,69.1195664,101.5614573,0.546840341,313894.0108,1.877475446,0.000792456,415.4696751,1.28E-05,"[3.65390243328681e-10, 1.20719105405377e-05, 1.21054778209829e-05, 1.21938045098466e-05, 1.23453960555511e-05, 1.25400289740329e-05, 1.28069327208482e-05, 1.31278259518771e-05, 1.33823028968578e-05, 1.35394758062579e-05, 1.3636783831368e-05]"
214.1218071,289.049382,2835.731984,0.019985128,0.50652111,70100.51657,50.97921331,137.4958189,0.69275003,364499.228,2.068480972,0.000426227,218.7878403,2.29E-05,"[-3.03492670096357e-09, 2.27553088897766e-05, 2.27555037782927e-05, 2.27559742203768e-05, 2.27680708369492e-05, 2.28198522854615e-05, 2.28485123638984e-05, 2.28589711902768e-05, 2.28674095335275e-05, 2.28746134253509e-05, 2.28804427131971e-05]"
218.8841482,261.1670066,36564.42263,0.185180193,0.807679314,69034.15636,45.02966124,105.748114,0.593432399,201252.9859,2.605744868,0.00037204,310.3773145,1.87E-05,"[-3.98767706479893e-10, 1.80787901285803e-05, 1.81202762265935e-05, 1.82337608436632e-05, 1.84611074493219e-05, 1.87369086054326e-05, 1.88782044296923e-05, 1.89545584553019e-05, 1.90090117008935e-05, 1.90509636544889e-05, 1.9085028224969e-05]"
138.5278988,327.1437697,214.4990583,0.151051407,0.94362544,69787.77587,54.36868553,125.3479241,0.710995638,397263.5239,2.262079396,0.000750171,136.8204552,1.94E-05,"[1.04867147399914e-10, 1.89524974131058e-05, 1.89692290193728e-05, 1.90126108816544e-05, 1.91103866276664e-05, 1.93470492196826e-05, 1.95479119487026e-05, 1.96365657507089e-05, 1.96979087927782e-05, 1.9745217990362e-05, 1.97819731669896e-05]"
185.8907652,291.6175908,6192.525047,0.413693647,0.405731441,69688.6054,46.97671838,113.9691027,0.204192088,459932.4404,2.068416575,0.000229439,335.0439894,1.24E-05,"[1.15044351191409e-08, 1.16464796362687e-05, 1.16930624172352e-05, 1.18086535927893e-05, 1.19780454599446e-05, 1.21831006450537e-05, 1.24377513137001e-05, 1.26863560040124e-05, 1.28780841328908e-05, 1.30138687847716e-05, 1.31117025249697e-05]"
235.3284867,474.6875123,9562.466117,0.365952134,0.471117227,69048.12911,53.53376707,109.0093317,0.5387405,255769.817,1.881175181,0.000118387,389.8584135,1.36E-05,"[-2.81205835630083e-09, 1.27423440993784e-05, 1.28080990234264e-05, 1.29772873547056e-05, 1.3200670693247e-05, 1.35252640134015e-05, 1.38959082272193e-05, 1.41304263545629e-05, 1.42565758331385e-05, 1.43373232284207e-05, 1.439710900127e-05]"
202.8817425,433.1770027,656.0659436,0.522829243,0.333188451,70938.39681,41.55772048,126.9296068,0.403099819,214426.0808,2.11932809,0.000669741,160.4970301,1.04E-05,"[4.19138107616624e-09, 9.29738664034331e-06, 9.4038271358727e-06, 9.68008648399962e-06, 1.00593194686272e-05, 1.04590416915161e-05, 1.07274881194608e-05, 1.08675987382379e-05, 1.09488332902186e-05, 1.1004528382834e-05, 1.1045910303032e-05]"
174.0793886,68.1557487,58709.84785,0.487889791,0.765222373,70347.38031,55.30987853,134.4244196,0.36453042,478331.7529,2.019685596,0.000443936,509.1649951,1.09E-05,"[-2.8732108651817e-09, 1.00539851919902e-05, 1.01059213803746e-05, 1.02671315461684e-05, 1.04833366444606e-05, 1.07458108966876e-05, 1.10616899160711e-05, 1.13389626111149e-05, 1.15233828958121e-05, 1.16379806579079e-05, 1.17152554624933e-05]"
223.8751305,417.3560987,80177.68549,0.483001007,0.886520464,69752.72921,45.28880307,124.1520578,0.312313588,269097.2748,1.803117667,0.00048076,528.6938201,1.09E-05,"[4.0426464171016e-09, 1.00120268608207e-05, 1.00935667042809e-05, 1.02987220386577e-05, 1.05621806071735e-05, 1.08815407969084e-05, 1.11938575258665e-05, 1.14085248330507e-05, 1.15397255714103e-05, 1.16259346956709e-05, 1.16882461495416e-05]"
193.2288948,301.3221096,500.5497291,0.430517819,0.163945415,70563.56101,56.32213067,114.3997632,0.5890729,406748.8618,2.611320717,0.000611245,120.618436,1.25E-05,"[-3.03073621480536e-09, 1.15411726873325e-05, 1.15991426557737e-05, 1.17531030620671e-05, 1.19835452679361e-05, 1.23071160053889e-05, 1.26986673012483e-05, 1.29696652165175e-05, 1.31161630620675e-05, 1.3204906475537e-05, 1.32672148787455e-05]"
170.0545227,169.0113411,831.2084688,0.218355861,0.935836698,69575.77086,37.75398614,138.5422447,0.338526424,277572.1294,2.163723583,0.000884509,205.6007262,1.78E-05,"[3.03879078165374e-09, 1.71830601291933e-05, 1.72271535448592e-05, 1.73500631913678e-05, 1.76187100337111e-05, 1.78730686502207e-05, 1.80138998071926e-05, 1.81053902508672e-05, 1.81712131304924e-05, 1.8221274950971e-05, 1.82606077761566e-05]"
133.5032932,394.9393618,5441.15481,0.208188937,0.557948717,69162.50768,51.06047108,130.9149756,0.765507619,494877.5935,2.277047293,0.000802196,199.0156389,1.79E-05,"[6.72384926277022e-09, 1.72121207582019e-05, 1.72420206869107e-05, 1.7332631807521e-05, 1.75014727741876e-05, 1.78387697620961e-05, 1.8083029162831e-05, 1.81908340858354e-05, 1.82635841716211e-05, 1.83191487069477e-05, 1.83618403292939e-05]"
145.4425849,121.5161893,20278.3954,0.093859954,0.640069012,70108.9993,59.29075411,122.1056143,0.488429296,323577.7632,1.746908553,0.000333892,178.4281692,2.11E-05,"[-4.23428554692145e-09, 2.08693037513635e-05, 2.08750531135722e-05, 2.08881706185788e-05, 2.09178393120485e-05, 2.10208704025422e-05, 2.11586233390084e-05, 2.12283444724258e-05, 2.12681651210404e-05, 2.13005531635432e-05, 2.13268747949655e-05]"
197.0776728,200.3985748,4302.810498,0.150282361,0.124772844,70726.3864,64.68951932,105.0812176,0.424082746,430963.3957,2.530366958,0.000161351,205.0532663,1.92E-05,"[1.03778758732437e-09, 1.88104235044022e-05, 1.88199112482444e-05, 1.88590626172734e-05, 1.89166231755731e-05, 1.9022173492232e-05, 1.9224260918527e-05, 1.9390607856558e-05, 1.94763440790446e-05, 1.95342021036937e-05, 1.95807024816899e-05]"
154.0218049,337.9659293,9160.013694,0.083754617,0.512586342,69878.32413,68.694994,102.8257689,0.258398889,348277.9162,2.690760907,0.000988507,177.813561,2.13E-05,"[8.05155354119112e-09, 2.1200898420365e-05, 2.12025266800133e-05, 2.12064767238128e-05, 2.1214344392789e-05, 2.12326037818483e-05, 2.12872821149679e-05, 2.13744546987733e-05, 2.14397081540237e-05, 2.14803020143687e-05, 2.15102177846163e-05]"
207.804728,78.07416028,106.9535191,0.152357771,0.028419771,70667.46294,38.39986019,110.2191024,0.730062984,392078.8397,2.41331567,0.000835741,159.7372364,1.94E-05,"[-7.29790499051423e-09, 1.87944557780009e-05, 1.88282231137872e-05, 1.89463122582044e-05, 1.92597565926818e-05, 1.94551026488668e-05, 1.95410665566691e-05, 1.96005230891138e-05, 1.96426411401051e-05, 1.96729744000259e-05, 1.9696052265156e-05]"
214.2977209,107.6310902,3368.780654,0.052813354,0.804746838,70019.29042,30.28337712,117.9585356,0.796514084,227395.8219,1.851131315,0.000922143,231.3363493,2.22E-05,"[-6.57151877567737e-09, 2.19152226901272e-05, 2.19391469051042e-05, 2.20612866694187e-05, 2.21531439416169e-05, 2.21878472541171e-05, 2.22119215239525e-05, 2.22280061525581e-05, 2.22402761484263e-05, 2.22500822545004e-05, 2.22581746576716e-05]"
189.4515274,103.7701107,2608.344923,0.209228559,0.673573688,70306.89121,43.98706378,137.3152072,0.248926551,495556.2975,2.609449738,0.000464373,250.6325857,1.79E-05,"[1.82848208261546e-09, 1.74413339020885e-05, 1.74619012766249e-05, 1.7519567158431e-05, 1.7625846602901e-05, 1.78281514516505e-05, 1.80302314780593e-05, 1.81652437948439e-05, 1.82581522646492e-05, 1.83280083856475e-05, 1.83828643740307e-05]"
222.9755787,253.5291982,4862.630259,0.090379106,0.022810643,70722.7248,34.14536659,111.0592247,0.330712041,249301.3395,1.752205809,0.000267961,202.6953456,2.10E-05,"[-5.16125970585879e-09, 2.06543400391846e-05, 2.06648857631914e-05, 2.07412366873487e-05, 2.09313945801036e-05, 2.10347320110097e-05, 2.10940435034603e-05, 2.11347946049213e-05, 2.11642414387804e-05, 2.11869742821892e-05, 2.12051176250758e-05]"
180.515919,215.7435379,81584.09577,0.075374605,0.972389125,69292.17219,62.62654075,101.9454165,0.354140106,322141.0747,2.386021152,0.000908129,209.4934988,2.15E-05,"[-7.31146320938782e-09, 2.13521558242291e-05, 2.13550047797275e-05, 2.1360361679183e-05, 2.13738731212163e-05, 2.14266728898668e-05, 2.15289265808711e-05, 2.16006213253254e-05, 2.16396140914456e-05, 2.16682887815799e-05, 2.16918410439852e-05]"
170.7122841,422.2622184,406.6220861,0.506054142,0.901885091,70061.71778,61.37393681,116.7970467,0.622835297,477097.695,2.14522203,0.00044777,179.0215187,1.04E-05,"[9.32101599289782e-09, 9.50589972549895e-06, 9.55463131752462e-06, 9.70930134627117e-06, 9.94310893500456e-06, 1.0202660602827e-05, 1.0516866159362e-05, 1.08278286753311e-05, 1.104615005671e-05, 1.11705235422387e-05, 1.12441637500576e-05]"
210.6889183,327.8152888,5203.146879,0.356588874,0.519542323,70109.24366,39.02498268,113.1846481,0.494756411,283879.4137,2.66834159,0.000196803,331.9112919,1.47E-05,"[-5.10045766989198e-09, 1.36174188788691e-05, 1.37407471568955e-05, 1.39874174435944e-05, 1.44487063136628e-05, 1.48405682677806e-05, 1.50231304277858e-05, 1.51289960679089e-05, 1.52019522268497e-05, 1.52546141822723e-05, 1.52941875709289e-05]"
175.6048295,294.8217507,3491.916388,0.196830102,0.132031789,69588.00758,64.35078803,127.28076,0.20703633,342842.3057,1.936260688,0.000977375,184.7362176,1.80E-05,"[-5.78856944258986e-09, 1.76745161504654e-05, 1.76809599406987e-05, 1.77000862409776e-05, 1.77311072085084e-05, 1.77805226370839e-05, 1.78708649088423e-05, 1.80184942429287e-05, 1.81748343455842e-05, 1.82960125676931e-05, 1.83842270301149e-05]"
149.0188565,345.9730419,976.5644363,0.389802595,0.558777613,69837.18611,32.49718813,102.5649166,0.503649763,295756.3584,1.876324971,0.000635553,191.6005608,1.36E-05,"[2.67179055043469e-09, 1.23952867745083e-05, 1.26354195437847e-05, 1.30658118525703e-05, 1.36088633630583e-05, 1.3884193839248e-05, 1.40078994624997e-05, 1.40856763382076e-05, 1.41400003598865e-05, 1.4180248903152e-05, 1.42116364196751e-05]"
201.020793,195.1692315,582.115525,0.206474733,0.395099857,69996.6255,49.39695822,125.5705215,0.271973782,224009.6892,2.331626154,0.000327843,185.4037963,1.77E-05,"[-8.01115277860184e-09, 1.72609500790618e-05, 1.72797543494806e-05, 1.73263073759332e-05, 1.74163549362476e-05, 1.76073517822755e-05, 1.783251808428e-05, 1.79853762635731e-05, 1.80850392066435e-05, 1.81584845099304e-05, 1.82159263448374e-05]"
217.5454413,119.6047357,62550.65369,0.464733613,0.735239217,70681.53408,36.64056958,108.6580754,0.664760845,402804.1184,1.644216422,0.000641947,551.3280074,1.19E-05,"[8.78685909572312e-10, 1.06528814403453e-05, 1.08488181855392e-05, 1.12513359633453e-05, 1.17989760530213e-05, 1.21905677074098e-05, 1.2349449597466e-05, 1.24314491469607e-05, 1.24863484525305e-05, 1.25256096912012e-05, 1.25550020272775e-05]"
194.6404068,388.1520104,4533.060794,0.021953728,0.180731851,70885.95761,66.15861653,139.7122301,0.433757058,359069.2069,2.090268534,0.000768882,196.3864796,2.29E-05,"[3.11377024687462e-09, 2.27761100033042e-05, 2.27763014392144e-05, 2.27766881188456e-05, 2.27786091015305e-05, 2.27922327223982e-05, 2.28266274553701e-05, 2.28518544295035e-05, 2.28637948887609e-05, 2.28721482048803e-05, 2.28792538522074e-05]"
233.5955484,171.8841464,8661.268333,0.465846035,0.895760806,69627.68135,54.87044466,122.9337847,0.570715743,268393.4045,1.656271937,0.000399431,504.090901,1.15E-05,"[-3.84723438636643e-09, 1.05045874709146e-05, 1.05792969695363e-05, 1.07634955336797e-05, 1.10106301435287e-05, 1.13304106371062e-05, 1.17003681696528e-05, 1.19746019969523e-05, 1.21261141709021e-05, 1.22121484139232e-05, 1.22702610943063e-05]"
143.707277,432.9679189,845.919618,0.282770016,0.279139382,69165.05187,46.09247446,130.7003949,0.70152892,211415.4188,2.174658327,0.000820088,142.0626988,1.63E-05,"[-2.03094020541549e-09, 1.54532573124687e-05, 1.55034074789809e-05, 1.56469436659634e-05, 1.59191232261433e-05, 1.6323062552528e-05, 1.65455528383922e-05, 1.66556448438292e-05, 1.67307638741706e-05, 1.67866625031262e-05, 1.68291539123467e-05]"
155.8136425,498.5797378,18495.38182,0.469036999,0.328195726,70292.52852,68.21292433,106.3041396,0.593593039,233271.2375,1.803183748,0.000944874,364.3236681,1.12E-05,"[-3.28378092142767e-09, 1.04495767401035e-05, 1.04838072349433e-05, 1.05873669922914e-05, 1.07723376079531e-05, 1.09948314982701e-05, 1.12701093228596e-05, 1.15784374531373e-05, 1.18292533042473e-05, 1.19907842918213e-05, 1.20880810055873e-05]"
158.5907699,102.9676767,363.5485856,0.274861363,0.142914403,69902.21935,47.68359757,137.2001211,0.625374727,333459.1772,2.165462837,0.000659997,115.3792804,1.64E-05,"[-1.56947279591e-09, 1.5572677747987e-05, 1.56237771709216e-05, 1.57611376718475e-05, 1.60143976624186e-05, 1.64049856036832e-05, 1.6646754262433e-05, 1.67656836544928e-05, 1.68434794212357e-05, 1.69019429933241e-05, 1.69466511429522e-05]"
196.4783227,156.6769758,1512.368135,0.356265801,0.88875139,70847.35271,30.86710066,131.9428774,0.689794761,201305.1518,2.494918309,0.000378093,284.097028,1.46E-05,"[-4.77507717743556e-09, 1.33923416336697e-05, 1.36560613910887e-05, 1.4167441045794e-05, 1.46745302780034e-05, 1.48857238932614e-05, 1.49891484102379e-05, 1.50574886370131e-05, 1.51074928967334e-05, 1.51440327188484e-05, 1.51720243880836e-05]"
200.1463784,310.1384025,854.0834022,0.414724539,0.210930304,70463.62236,44.24677777,138.6027007,0.734935534,279815.1517,1.722814266,0.00086381,157.4523678,1.29E-05,"[4.86675603686456e-09, 1.18491287015137e-05, 1.19676437880477e-05, 1.22375929468905e-05, 1.26137237795954e-05, 1.30641877759426e-05, 1.33316086911097e-05, 1.34578070536249e-05, 1.35330266902786e-05, 1.35866855789691e-05, 1.3626684810079e-05]"
132.7587665,82.52271585,116.6508785,0.393707895,0.256164433,69584.38635,55.71495623,132.5528349,0.52003975,405954.2318,1.652045458,0.000356958,77.18229308,1.32E-05,"[2.00773315873715e-09, 1.23724046059199e-05, 1.24290530086543e-05, 1.25757841986348e-05, 1.27774688729955e-05, 1.30838794967991e-05, 1.34604477208621e-05, 1.37233887006677e-05, 1.38697762675107e-05, 1.39618502460025e-05, 1.40278691135789e-05]"
221.7216118,358.0995114,5630.709153,0.129344779,0.407812862,70341.91163,48.14518373,122.5923936,0.44054542,373280.9736,2.647868937,0.00086649,258.7227367,2.00E-05,"[-7.46487296707226e-09, 1.96289890101029e-05, 1.96475603213284e-05, 1.96926945288539e-05, 1.98162543532057e-05, 2.00290291540121e-05, 2.01512716949726e-05, 2.02166010927228e-05, 2.02639122336659e-05, 2.0299594555947e-05, 2.03276443406113e-05]"
142.1149493,54.49074597,43457.81449,0.469688263,0.809762144,70048.43755,39.66739261,106.9994146,0.209730419,493405.4194,2.318715051,0.000486586,440.4121749,1.14E-05,"[-3.64664032914339e-10, 1.05025847473107e-05, 1.05691219980289e-05, 1.07378722467209e-05, 1.09666792586573e-05, 1.12597772740673e-05, 1.15596247050707e-05, 1.17877359548765e-05, 1.1940410359791e-05, 1.20439745906083e-05, 1.21187096853949e-05]"
171.5723221,433.7959897,91256.15814,0.282869607,0.941215538,70641.6791,63.37026658,125.0169886,0.562261438,256948.4787,2.268751855,0.00017068,309.9318613,1.60E-05,"[-2.52968437035015e-09, 1.54229659686349e-05, 1.54529108586457e-05, 1.55377682501814e-05, 1.56583532881941e-05, 1.58469948514563e-05, 1.61388710729935e-05, 1.63832831581479e-05, 1.652239287753e-05, 1.66091875507379e-05, 1.6672629017707e-05]"
147.519428,217.1906623,4600.957239,0.252974403,0.471350984,70541.03866,33.464159,126.2846324,0.389984164,387051.6886,1.847273037,0.000253364,226.736636,1.70E-05,"[5.70780613119754e-10, 1.61516402862217e-05, 1.62440409337103e-05, 1.64897975092802e-05, 1.68897664781141e-05, 1.71117858349637e-05, 1.72288085968489e-05, 1.73057883831775e-05, 1.73601217377993e-05, 1.74004755203331e-05, 1.74317089583172e-05]"
163.4970337,368.4353958,9725.696355,0.043162508,0.529827075,69428.91838,52.93725853,104.3285244,0.559403514,433006.6335,2.411993805,0.000771471,177.4202127,2.23E-05,"[-3.17465834861433e-09, 2.2163311414859e-05, 2.21666960280402e-05, 2.21750618362042e-05, 2.22040831450588e-05, 2.22809210397808e-05, 2.23288887960796e-05, 2.23517720286807e-05, 2.23694925094594e-05, 2.23826455441655e-05, 2.23925809363248e-05]"
218.8773093,190.6126344,90729.29406,0.372802853,0.986835415,70908.86831,69.57073141,129.9164052,0.425355646,360446.5666,1.69710577,0.000975291,456.7340087,1.34E-05,"[4.09279929235262e-09, 1.27961032634599e-05, 1.2820315283175e-05, 1.29036303060946e-05, 1.3045125195485e-05, 1.32241604185023e-05, 1.34593217424121e-05, 1.3749873147257e-05, 1.39869697037585e-05, 1.41402959445982e-05, 1.42413561604194e-05]"
